Delta,K,Classification
0.527387,2.849246,0
0.532362,2.849246,0
0.537337,2.849246,0
0.542312,2.849246,0
0.547286,2.849246,0
0.552261,2.849246,0
0.557236,2.849246,0
0.562211,2.849246,0
0.567186,2.849246,0
0.572161,2.849246,0
0.577136,2.849246,0
0.582111,2.849246,0
0.587085,2.849246,0
0.592060,2.849246,0
0.597035,2.849246,0
0.602010,2.849246,0
0.606985,2.849246,0
0.611960,2.849246,0
0.616935,2.849246,0
0.621910,2.849246,0
0.626884,2.849246,0
0.631859,2.849246,0
0.636834,2.849246,0
0.641809,2.849246,0
0.646784,2.849246,0
0.651759,2.849246,0
0.656734,2.849246,0
0.661709,2.849246,0
0.666683,2.849246,0
0.671658,2.849246,0
0.676633,2.849246,0
0.681608,2.849246,0
0.686583,2.849246,0
0.691558,2.849246,0
0.696533,2.849246,0
0.701508,2.849246,0
0.706482,2.849246,0
0.711457,2.849246,0
0.716432,2.849246,0
0.721407,2.849246,0
0.726382,2.849246,0
0.731357,2.849246,0
0.736332,2.849246,0
0.741307,2.849246,0
0.746281,2.849246,0
0.751256,2.849246,0
0.756231,2.849246,0
0.761206,2.849246,0
0.766181,2.849246,0
0.771156,2.849246,0
0.776131,2.849246,0
0.781106,2.849246,0
0.786080,2.849246,0
0.791055,2.849246,0
0.796030,2.849246,0
0.801005,2.849246,0
0.805980,2.849246,0
0.810955,2.849246,0
0.815930,2.849246,0
0.820905,2.849246,0
0.825879,2.849246,0
0.830854,2.849246,0
0.835829,2.849246,0
0.840804,2.849246,0
0.845779,2.849246,0
0.850754,2.849246,0
0.855729,2.849246,0
0.860704,2.849246,0
0.865678,2.849246,0
0.870653,2.849246,0
0.875628,2.849246,0
0.880603,2.849246,0
0.885578,2.849246,0
0.890553,2.849246,0
0.895528,2.849246,0
0.900503,2.849246,0
0.905477,2.849246,0
0.910452,2.849246,0
0.915427,2.849246,0
0.920402,2.849246,0
0.925377,2.849246,0
0.930352,2.849246,0
0.935327,2.849246,0
0.940302,2.849246,0
0.945276,2.849246,0
0.950251,2.849246,0
0.955226,2.849246,0
0.960201,2.849246,0
0.965176,2.849246,0
0.970151,2.849246,0
0.975126,2.849246,0
0.980101,2.849246,0
0.985075,2.849246,0
0.990050,2.849246,0
0.995025,2.849246,0
1.000000,2.849246,0
0.010000,2.864322,0
0.014975,2.864322,0
0.019950,2.864322,0
0.024925,2.864322,0
0.029899,2.864322,0
0.034874,2.864322,0
0.039849,2.864322,0
0.044824,2.864322,0
0.049799,2.864322,0
0.054774,2.864322,0
0.059749,2.864322,0
0.064724,2.864322,0
0.069698,2.864322,0
0.074673,2.864322,0
0.079648,2.864322,0
0.084623,2.864322,0
0.089598,2.864322,0
0.094573,2.864322,0
0.099548,2.864322,0
0.104523,2.864322,0
0.109497,2.864322,0
0.114472,2.864322,0
0.119447,2.864322,0
0.124422,2.864322,0
0.129397,2.864322,0
0.134372,2.864322,0
0.139347,2.864322,0
0.144322,2.864322,0
0.149296,2.864322,0
0.154271,2.864322,0
0.159246,2.864322,0
0.164221,2.864322,0
0.169196,2.864322,0
0.174171,2.864322,0
0.179146,2.864322,0
0.184121,2.864322,0
0.189095,2.864322,0
0.194070,2.864322,0
0.199045,2.864322,0
0.204020,2.864322,0
0.208995,2.864322,0
0.213970,2.864322,0
0.218945,2.864322,0
0.223920,2.864322,0
0.228894,2.864322,0
0.233869,2.864322,0
0.238844,2.864322,0
0.243819,2.864322,0
0.248794,2.864322,0
0.253769,2.864322,0
0.258744,2.864322,0
0.263719,2.864322,0
0.268693,2.864322,0
0.273668,2.864322,0
0.278643,2.864322,0
0.283618,2.864322,0
0.288593,2.864322,0
0.293568,2.864322,0
0.298543,2.864322,0
0.303518,2.864322,0
0.308492,2.864322,0
0.313467,2.864322,0
0.318442,2.864322,0
0.323417,2.864322,0
0.328392,2.864322,0
0.333367,2.864322,0
0.338342,2.864322,0
0.343317,2.864322,0
0.348291,2.864322,0
0.353266,2.864322,0
0.358241,2.864322,0
0.363216,2.864322,0
0.368191,2.864322,0
0.373166,2.864322,0
0.378141,2.864322,0
0.383116,2.864322,0
0.388090,2.864322,0
0.393065,2.864322,0
0.398040,2.864322,0
0.403015,2.864322,0
0.407990,2.864322,0
0.412965,2.864322,0
0.417940,2.864322,0
0.422915,2.864322,0
0.427889,2.864322,0
0.432864,2.864322,0
0.437839,2.864322,0
0.442814,2.864322,0
0.447789,2.864322,0
0.452764,2.864322,0
0.457739,2.864322,0
0.462714,2.864322,0
0.467688,2.864322,0
0.472663,2.864322,0
0.477638,2.864322,0
0.482613,2.864322,0
0.487588,2.864322,0
0.492563,2.864322,0
0.497538,2.864322,0
0.502513,2.864322,0
0.507487,2.864322,0
0.512462,2.864322,0
0.517437,2.864322,0
0.522412,2.864322,0
0.527387,2.864322,0
0.532362,2.864322,0
0.537337,2.864322,0
0.542312,2.864322,0
0.547286,2.864322,0
0.552261,2.864322,0
0.557236,2.864322,0
0.562211,2.864322,0
0.567186,2.864322,0
0.572161,2.864322,0
0.577136,2.864322,0
0.582111,2.864322,0
0.587085,2.864322,0
0.592060,2.864322,0
0.597035,2.864322,0
0.602010,2.864322,0
0.606985,2.864322,0
0.611960,2.864322,0
0.616935,2.864322,0
0.621910,2.864322,0
0.626884,2.864322,0
0.631859,2.864322,0
0.636834,2.864322,0
0.641809,2.864322,0
0.646784,2.864322,0
0.651759,2.864322,0
0.656734,2.864322,0
0.661709,2.864322,0
0.666683,2.864322,0
0.671658,2.864322,0
0.676633,2.864322,0
0.681608,2.864322,0
0.686583,2.864322,0
0.691558,2.864322,0
0.696533,2.864322,0
0.701508,2.864322,0
0.706482,2.864322,0
0.711457,2.864322,0
0.716432,2.864322,0
0.721407,2.864322,0
0.726382,2.864322,0
0.731357,2.864322,0
0.736332,2.864322,0
0.741307,2.864322,0
0.746281,2.864322,0
0.751256,2.864322,0
0.756231,2.864322,0
0.761206,2.864322,0
0.766181,2.864322,0
0.771156,2.864322,0
0.776131,2.864322,0
0.781106,2.864322,0
0.786080,2.864322,0
0.791055,2.864322,0
0.796030,2.864322,0
0.801005,2.864322,0
0.805980,2.864322,0
0.810955,2.864322,0
0.815930,2.864322,0
0.820905,2.864322,0
0.825879,2.864322,0
0.830854,2.864322,0
0.835829,2.864322,0
0.840804,2.864322,0
0.845779,2.864322,0
0.850754,2.864322,0
0.855729,2.864322,0
0.860704,2.864322,0
0.865678,2.864322,0
0.870653,2.864322,0
0.875628,2.864322,0
0.880603,2.864322,0
0.885578,2.864322,0
0.890553,2.864322,0
0.895528,2.864322,0
0.900503,2.864322,0
0.905477,2.864322,0
0.910452,2.864322,0
0.915427,2.864322,0
0.920402,2.864322,0
0.925377,2.864322,0
0.930352,2.864322,0
0.935327,2.864322,0
0.940302,2.864322,0
0.945276,2.864322,0
0.950251,2.864322,0
0.955226,2.864322,0
0.960201,2.864322,0
0.965176,2.864322,0
0.970151,2.864322,0
0.975126,2.864322,0
0.980101,2.864322,0
0.985075,2.864322,0
0.990050,2.864322,0
0.995025,2.864322,0
1.000000,2.864322,0
0.010000,2.879397,0
0.014975,2.879397,0
0.019950,2.879397,0
0.024925,2.879397,0
0.029899,2.879397,0
0.034874,2.879397,0
0.039849,2.879397,0
0.044824,2.879397,0
0.049799,2.879397,0
0.054774,2.879397,0
0.059749,2.879397,0
0.064724,2.879397,0
0.069698,2.879397,0
0.074673,2.879397,0
0.079648,2.879397,0
0.084623,2.879397,0
0.089598,2.879397,0
0.094573,2.879397,0
0.099548,2.879397,0
0.104523,2.879397,0
0.109497,2.879397,0
0.114472,2.879397,0
0.119447,2.879397,0
0.124422,2.879397,0
0.129397,2.879397,0
0.134372,2.879397,0
0.139347,2.879397,0
0.144322,2.879397,0
0.149296,2.879397,0
0.154271,2.879397,0
0.159246,2.879397,0
0.164221,2.879397,0
0.169196,2.879397,0
0.174171,2.879397,0
0.179146,2.879397,0
0.184121,2.879397,0
0.189095,2.879397,0
0.194070,2.879397,0
0.199045,2.879397,0
0.204020,2.879397,0
0.208995,2.879397,0
0.213970,2.879397,0
0.218945,2.879397,0
0.223920,2.879397,0
0.228894,2.879397,0
0.233869,2.879397,0
0.238844,2.879397,0
0.243819,2.879397,0
0.248794,2.879397,0
0.253769,2.879397,0
0.258744,2.879397,0
0.263719,2.879397,0
0.268693,2.879397,0
0.273668,2.879397,0
0.278643,2.879397,0
0.283618,2.879397,0
0.288593,2.879397,0
0.293568,2.879397,0
0.298543,2.879397,0
0.303518,2.879397,0
0.308492,2.879397,0
0.313467,2.879397,0
0.318442,2.879397,0
0.323417,2.879397,0
0.328392,2.879397,0
0.333367,2.879397,0
0.338342,2.879397,0
0.343317,2.879397,0
0.348291,2.879397,0
0.353266,2.879397,0
0.358241,2.879397,0
0.363216,2.879397,0
0.368191,2.879397,0
0.373166,2.879397,0
0.378141,2.879397,0
0.383116,2.879397,0
0.388090,2.879397,0
0.393065,2.879397,0
0.398040,2.879397,0
0.403015,2.879397,0
0.407990,2.879397,0
0.412965,2.879397,0
0.417940,2.879397,0
0.422915,2.879397,0
0.427889,2.879397,0
0.432864,2.879397,0
0.437839,2.879397,0
0.442814,2.879397,0
0.447789,2.879397,0
0.452764,2.879397,0
0.457739,2.879397,0
0.462714,2.879397,0
0.467688,2.879397,0
0.472663,2.879397,0
0.477638,2.879397,0
0.482613,2.879397,0
0.487588,2.879397,0
0.492563,2.879397,0
0.497538,2.879397,0
0.502513,2.879397,0
0.507487,2.879397,0
0.512462,2.879397,0
0.517437,2.879397,0
0.522412,2.879397,0
0.527387,2.879397,0
0.532362,2.879397,0
0.537337,2.879397,0
0.542312,2.879397,0
0.547286,2.879397,0
0.552261,2.879397,0
0.557236,2.879397,0
0.562211,2.879397,0
0.567186,2.879397,0
0.572161,2.879397,0
0.577136,2.879397,0
0.582111,2.879397,0
0.587085,2.879397,0
0.592060,2.879397,0
0.597035,2.879397,0
0.602010,2.879397,0
0.606985,2.879397,0
0.611960,2.879397,0
0.616935,2.879397,0
0.621910,2.879397,0
0.626884,2.879397,0
0.631859,2.879397,0
0.636834,2.879397,0
0.641809,2.879397,0
0.646784,2.879397,0
0.651759,2.879397,0
0.656734,2.879397,0
0.661709,2.879397,0
0.666683,2.879397,0
0.671658,2.879397,0
0.676633,2.879397,0
0.681608,2.879397,0
0.686583,2.879397,0
0.691558,2.879397,0
0.696533,2.879397,0
0.701508,2.879397,0
0.706482,2.879397,0
0.711457,2.879397,0
0.716432,2.879397,0
0.721407,2.879397,0
0.726382,2.879397,0
0.731357,2.879397,0
0.736332,2.879397,0
0.741307,2.879397,0
0.746281,2.879397,0
0.751256,2.879397,0
0.756231,2.879397,0
0.761206,2.879397,0
0.766181,2.879397,0
0.771156,2.879397,0
0.776131,2.879397,0
0.781106,2.879397,0
0.786080,2.879397,0
0.791055,2.879397,0
0.796030,2.879397,0
0.801005,2.879397,0
0.805980,2.879397,0
0.810955,2.879397,0
0.815930,2.879397,0
0.820905,2.879397,0
0.825879,2.879397,0
0.830854,2.879397,0
0.835829,2.879397,0
0.840804,2.879397,0
0.845779,2.879397,0
0.850754,2.879397,0
0.855729,2.879397,0
0.860704,2.879397,0
0.865678,2.879397,0
0.870653,2.879397,0
0.875628,2.879397,0
0.880603,2.879397,0
0.885578,2.879397,0
0.890553,2.879397,0
0.895528,2.879397,0
0.900503,2.879397,0
0.905477,2.879397,0
0.910452,2.879397,0
0.915427,2.879397,0
0.920402,2.879397,0
0.925377,2.879397,0
0.930352,2.879397,0
0.935327,2.879397,0
0.940302,2.879397,0
0.945276,2.879397,0
0.950251,2.879397,0
0.955226,2.879397,0
0.960201,2.879397,0
0.965176,2.879397,0
0.970151,2.879397,0
0.975126,2.879397,0
0.980101,2.879397,0
0.985075,2.879397,0
0.990050,2.879397,0
0.995025,2.879397,0
1.000000,2.879397,0
0.010000,2.894472,0
0.014975,2.894472,0
0.019950,2.894472,0
0.024925,2.894472,0
0.029899,2.894472,0
0.034874,2.894472,0
0.039849,2.894472,0
0.044824,2.894472,0
0.049799,2.894472,0
0.054774,2.894472,0
0.059749,2.894472,0
0.064724,2.894472,0
0.069698,2.894472,0
0.074673,2.894472,0
0.079648,2.894472,0
0.084623,2.894472,0
0.089598,2.894472,0
0.094573,2.894472,0
0.099548,2.894472,0
0.104523,2.894472,0
0.109497,2.894472,0
0.114472,2.894472,0
0.119447,2.894472,0
0.124422,2.894472,0
0.129397,2.894472,0
0.134372,2.894472,0
0.139347,2.894472,0
0.144322,2.894472,0
0.149296,2.894472,0
0.154271,2.894472,0
0.159246,2.894472,0
0.164221,2.894472,0
0.169196,2.894472,0
0.174171,2.894472,0
0.179146,2.894472,0
0.184121,2.894472,0
0.189095,2.894472,0
0.194070,2.894472,0
0.199045,2.894472,0
0.204020,2.894472,0
0.208995,2.894472,0
0.213970,2.894472,0
0.218945,2.894472,0
0.223920,2.894472,0
0.228894,2.894472,0
0.233869,2.894472,0
0.238844,2.894472,0
0.243819,2.894472,0
0.248794,2.894472,0
0.253769,2.894472,0
0.258744,2.894472,0
0.263719,2.894472,0
0.268693,2.894472,0
0.273668,2.894472,0
0.278643,2.894472,0
0.283618,2.894472,0
0.288593,2.894472,0
0.293568,2.894472,0
0.298543,2.894472,0
0.303518,2.894472,0
0.308492,2.894472,0
0.313467,2.894472,0
0.318442,2.894472,0
0.323417,2.894472,0
0.328392,2.894472,0
0.333367,2.894472,0
0.338342,2.894472,0
0.343317,2.894472,0
0.348291,2.894472,0
0.353266,2.894472,0
0.358241,2.894472,0
0.363216,2.894472,0
0.368191,2.894472,0
0.373166,2.894472,0
0.378141,2.894472,0
0.383116,2.894472,0
0.388090,2.894472,0
0.393065,2.894472,0
0.398040,2.894472,0
0.403015,2.894472,0
0.407990,2.894472,0
0.412965,2.894472,0
0.417940,2.894472,0
0.422915,2.894472,0
0.427889,2.894472,0
0.432864,2.894472,0
0.437839,2.894472,0
0.442814,2.894472,0
0.447789,2.894472,0
0.452764,2.894472,0
0.457739,2.894472,0
0.462714,2.894472,0
0.467688,2.894472,0
0.472663,2.894472,0
0.477638,2.894472,0
0.482613,2.894472,0
0.487588,2.894472,0
0.492563,2.894472,0
0.497538,2.894472,0
0.502513,2.894472,0
0.507487,2.894472,0
0.512462,2.894472,0
0.517437,2.894472,0
0.522412,2.894472,0
0.527387,2.894472,0
0.532362,2.894472,0
0.537337,2.894472,0
0.542312,2.894472,0
0.547286,2.894472,0
0.552261,2.894472,0
0.557236,2.894472,0
0.562211,2.894472,0
0.567186,2.894472,0
0.572161,2.894472,0
0.577136,2.894472,0
0.582111,2.894472,0
0.587085,2.894472,0
0.592060,2.894472,0
0.597035,2.894472,0
0.602010,2.894472,0
0.606985,2.894472,0
0.611960,2.894472,0
0.616935,2.894472,0
0.621910,2.894472,0
0.626884,2.894472,0
0.631859,2.894472,0
0.636834,2.894472,0
0.641809,2.894472,0
0.646784,2.894472,0
0.651759,2.894472,0
0.656734,2.894472,0
0.661709,2.894472,0
0.666683,2.894472,0
0.671658,2.894472,0
0.676633,2.894472,0
0.681608,2.894472,0
0.686583,2.894472,0
0.691558,2.894472,0
0.696533,2.894472,0
0.701508,2.894472,0
0.706482,2.894472,0
0.711457,2.894472,0
0.716432,2.894472,0
0.721407,2.894472,0
0.726382,2.894472,0
0.731357,2.894472,0
0.736332,2.894472,0
0.741307,2.894472,0
0.746281,2.894472,0
0.751256,2.894472,0
0.756231,2.894472,0
0.761206,2.894472,0
0.766181,2.894472,0
0.771156,2.894472,0
0.776131,2.894472,0
0.781106,2.894472,0
0.786080,2.894472,0
0.791055,2.894472,0
0.796030,2.894472,0
0.801005,2.894472,0
0.805980,2.894472,0
0.810955,2.894472,0
0.815930,2.894472,0
0.820905,2.894472,0
0.825879,2.894472,0
0.830854,2.894472,0
0.835829,2.894472,0
0.840804,2.894472,0
0.845779,2.894472,0
0.850754,2.894472,0
0.855729,2.894472,0
0.860704,2.894472,0
0.865678,2.894472,0
0.870653,2.894472,0
0.875628,2.894472,0
0.880603,2.894472,0
0.885578,2.894472,0
0.890553,2.894472,0
0.895528,2.894472,0
0.900503,2.894472,0
0.905477,2.894472,0
0.910452,2.894472,0
0.915427,2.894472,0
0.920402,2.894472,0
0.925377,2.894472,0
0.930352,2.894472,0
0.935327,2.894472,0
0.940302,2.894472,0
0.945276,2.894472,0
0.950251,2.894472,0
0.955226,2.894472,0
0.960201,2.894472,0
0.965176,2.894472,0
0.970151,2.894472,0
0.975126,2.894472,0
0.980101,2.894472,0
0.985075,2.894472,0
0.990050,2.894472,0
0.995025,2.894472,0
1.000000,2.894472,0
0.010000,2.909548,0
0.014975,2.909548,0
0.019950,2.909548,0
0.024925,2.909548,0
0.029899,2.909548,0
0.034874,2.909548,0
0.039849,2.909548,0
0.044824,2.909548,0
0.049799,2.909548,0
0.054774,2.909548,0
0.059749,2.909548,0
0.064724,2.909548,0
0.069698,2.909548,0
0.074673,2.909548,0
0.079648,2.909548,0
0.084623,2.909548,0
0.089598,2.909548,0
0.094573,2.909548,0
0.099548,2.909548,0
0.104523,2.909548,0
0.109497,2.909548,0
0.114472,2.909548,0
0.119447,2.909548,0
0.124422,2.909548,0
0.129397,2.909548,0
0.134372,2.909548,0
0.139347,2.909548,0
0.144322,2.909548,0
0.149296,2.909548,0
0.154271,2.909548,0
0.159246,2.909548,0
0.164221,2.909548,0
0.169196,2.909548,0
0.174171,2.909548,0
0.179146,2.909548,0
0.184121,2.909548,0
0.189095,2.909548,0
0.194070,2.909548,0
0.199045,2.909548,0
0.204020,2.909548,0
0.208995,2.909548,0
0.213970,2.909548,0
0.218945,2.909548,0
0.223920,2.909548,0
0.228894,2.909548,0
0.233869,2.909548,0
0.238844,2.909548,0
0.243819,2.909548,0
0.248794,2.909548,0
0.253769,2.909548,0
0.258744,2.909548,0
0.263719,2.909548,0
0.268693,2.909548,0
0.273668,2.909548,0
0.278643,2.909548,0
0.283618,2.909548,0
0.288593,2.909548,0
0.293568,2.909548,0
0.298543,2.909548,0
0.303518,2.909548,0
0.308492,2.909548,0
0.313467,2.909548,0
0.318442,2.909548,0
0.323417,2.909548,0
0.328392,2.909548,0
0.333367,2.909548,0
0.338342,2.909548,0
0.343317,2.909548,0
0.348291,2.909548,0
0.353266,2.909548,0
0.358241,2.909548,0
0.363216,2.909548,0
0.368191,2.909548,0
0.373166,2.909548,0
0.378141,2.909548,0
0.383116,2.909548,0
0.388090,2.909548,0
0.393065,2.909548,0
0.398040,2.909548,0
0.403015,2.909548,0
0.407990,2.909548,0
0.412965,2.909548,0
0.417940,2.909548,0
0.422915,2.909548,0
0.427889,2.909548,0
0.432864,2.909548,0
0.437839,2.909548,0
0.442814,2.909548,0
0.447789,2.909548,0
0.452764,2.909548,0
0.457739,2.909548,0
0.462714,2.909548,0
0.467688,2.909548,0
0.472663,2.909548,0
0.477638,2.909548,0
0.482613,2.909548,0
0.487588,2.909548,0
0.492563,2.909548,0
0.497538,2.909548,0
0.502513,2.909548,0
0.507487,2.909548,0
0.512462,2.909548,0
0.517437,2.909548,0
0.522412,2.909548,0
0.527387,2.909548,0
0.532362,2.909548,0
0.537337,2.909548,0
0.542312,2.909548,0
0.547286,2.909548,0
0.552261,2.909548,0
0.557236,2.909548,0
0.562211,2.909548,0
0.567186,2.909548,0
0.572161,2.909548,0
0.577136,2.909548,0
0.582111,2.909548,0
0.587085,2.909548,0
0.592060,2.909548,0
0.597035,2.909548,0
0.602010,2.909548,0
0.606985,2.909548,0
0.611960,2.909548,0
0.616935,2.909548,0
0.621910,2.909548,0
0.626884,2.909548,0
0.631859,2.909548,0
0.636834,2.909548,0
0.641809,2.909548,0
0.646784,2.909548,0
0.651759,2.909548,0
0.656734,2.909548,0
0.661709,2.909548,0
0.666683,2.909548,0
0.671658,2.909548,0
0.676633,2.909548,0
0.681608,2.909548,0
0.686583,2.909548,0
0.691558,2.909548,0
0.696533,2.909548,0
0.701508,2.909548,0
0.706482,2.909548,0
0.711457,2.909548,0
0.716432,2.909548,0
0.721407,2.909548,0
0.726382,2.909548,0
0.731357,2.909548,0
0.736332,2.909548,0
0.741307,2.909548,0
0.746281,2.909548,0
0.751256,2.909548,0
0.756231,2.909548,0
0.761206,2.909548,0
0.766181,2.909548,0
0.771156,2.909548,0
0.776131,2.909548,0
0.781106,2.909548,0
0.786080,2.909548,0
0.791055,2.909548,0
0.796030,2.909548,0
0.801005,2.909548,0
0.805980,2.909548,0
0.810955,2.909548,0
0.815930,2.909548,0
0.820905,2.909548,0
0.825879,2.909548,0
0.830854,2.909548,0
0.835829,2.909548,0
0.840804,2.909548,0
0.845779,2.909548,0
0.850754,2.909548,0
0.855729,2.909548,0
0.860704,2.909548,0
0.865678,2.909548,0
0.870653,2.909548,0
0.875628,2.909548,0
0.880603,2.909548,0
0.885578,2.909548,0
0.890553,2.909548,0
0.895528,2.909548,0
0.900503,2.909548,0
0.905477,2.909548,0
0.910452,2.909548,0
0.915427,2.909548,0
0.920402,2.909548,0
0.925377,2.909548,0
0.930352,2.909548,0
0.935327,2.909548,0
0.940302,2.909548,0
0.945276,2.909548,0
0.950251,2.909548,0
0.955226,2.909548,0
0.960201,2.909548,0
0.965176,2.909548,0
0.970151,2.909548,0
0.975126,2.909548,0
0.980101,2.909548,0
0.985075,2.909548,0
0.990050,2.909548,0
0.995025,2.909548,0
1.000000,2.909548,0
0.010000,2.924623,0
0.014975,2.924623,0
0.019950,2.924623,0
0.024925,2.924623,0
0.029899,2.924623,0
0.034874,2.924623,0
0.039849,2.924623,0
0.044824,2.924623,0
0.049799,2.924623,0
0.054774,2.924623,0
0.059749,2.924623,0
0.064724,2.924623,0
0.069698,2.924623,0
0.074673,2.924623,0
0.079648,2.924623,0
0.084623,2.924623,0
0.089598,2.924623,0
0.094573,2.924623,0
0.099548,2.924623,0
0.104523,2.924623,0
0.109497,2.924623,0
0.114472,2.924623,0
0.119447,2.924623,0
0.124422,2.924623,0
0.129397,2.924623,0
0.134372,2.924623,0
0.139347,2.924623,0
0.144322,2.924623,0
0.149296,2.924623,0
0.154271,2.924623,0
0.159246,2.924623,0
0.164221,2.924623,0
0.169196,2.924623,0
0.174171,2.924623,0
0.179146,2.924623,0
0.184121,2.924623,0
0.189095,2.924623,0
0.194070,2.924623,0
0.199045,2.924623,0
0.204020,2.924623,0
0.208995,2.924623,0
0.213970,2.924623,0
0.218945,2.924623,0
0.223920,2.924623,0
0.228894,2.924623,0
0.233869,2.924623,0
0.238844,2.924623,0
0.243819,2.924623,0
0.248794,2.924623,0
0.253769,2.924623,0
0.258744,2.924623,0
0.263719,2.924623,0
0.268693,2.924623,0
0.273668,2.924623,0
0.278643,2.924623,0
0.283618,2.924623,0
0.288593,2.924623,0
0.293568,2.924623,0
0.298543,2.924623,0
0.303518,2.924623,0
0.308492,2.924623,0
0.313467,2.924623,0
0.318442,2.924623,0
0.323417,2.924623,0
0.328392,2.924623,0
0.333367,2.924623,0
0.338342,2.924623,0
0.343317,2.924623,0
0.348291,2.924623,0
0.353266,2.924623,0
0.358241,2.924623,0
0.363216,2.924623,0
0.368191,2.924623,0
0.373166,2.924623,0
0.378141,2.924623,0
0.383116,2.924623,0
0.388090,2.924623,0
0.393065,2.924623,0
0.398040,2.924623,0
0.403015,2.924623,0
0.407990,2.924623,0
0.412965,2.924623,0
0.417940,2.924623,0
0.422915,2.924623,0
0.427889,2.924623,0
0.432864,2.924623,0
0.437839,2.924623,0
0.442814,2.924623,0
0.447789,2.924623,0
0.452764,2.924623,0
0.457739,2.924623,0
0.462714,2.924623,0
0.467688,2.924623,0
0.472663,2.924623,0
0.477638,2.924623,0
0.482613,2.924623,0
0.487588,2.924623,0
0.492563,2.924623,0
0.497538,2.924623,0
0.502513,2.924623,0
0.507487,2.924623,0
0.512462,2.924623,0
0.517437,2.924623,0
0.522412,2.924623,0
0.527387,2.924623,0
0.532362,2.924623,0
0.537337,2.924623,0
0.542312,2.924623,0
0.547286,2.924623,0
0.552261,2.924623,0
0.557236,2.924623,0
0.562211,2.924623,0
0.567186,2.924623,0
0.572161,2.924623,0
0.577136,2.924623,0
0.582111,2.924623,0
0.587085,2.924623,0
0.592060,2.924623,0
0.597035,2.924623,0
0.602010,2.924623,0
0.606985,2.924623,0
0.611960,2.924623,0
0.616935,2.924623,0
0.621910,2.924623,0
0.626884,2.924623,0
0.631859,2.924623,0
0.636834,2.924623,0
0.641809,2.924623,0
0.646784,2.924623,0
0.651759,2.924623,0
0.656734,2.924623,0
0.661709,2.924623,0
0.666683,2.924623,0
0.671658,2.924623,0
0.676633,2.924623,0
0.681608,2.924623,0
0.686583,2.924623,0
0.691558,2.924623,0
0.696533,2.924623,0
0.701508,2.924623,0
0.706482,2.924623,0
0.711457,2.924623,0
0.716432,2.924623,0
0.721407,2.924623,0
0.726382,2.924623,0
0.731357,2.924623,0
0.736332,2.924623,0
0.741307,2.924623,0
0.746281,2.924623,0
0.751256,2.924623,0
0.756231,2.924623,0
0.761206,2.924623,0
0.766181,2.924623,0
0.771156,2.924623,0
0.776131,2.924623,0
0.781106,2.924623,0
0.786080,2.924623,0
0.791055,2.924623,0
0.796030,2.924623,0
0.801005,2.924623,0
0.805980,2.924623,0
0.810955,2.924623,0
0.815930,2.924623,0
0.820905,2.924623,0
0.825879,2.924623,0
0.830854,2.924623,0
0.835829,2.924623,0
0.840804,2.924623,0
0.845779,2.924623,0
0.850754,2.924623,0
0.855729,2.924623,0
0.860704,2.924623,0
0.865678,2.924623,0
0.870653,2.924623,0
0.875628,2.924623,0
0.880603,2.924623,0
0.885578,2.924623,0
0.890553,2.924623,0
0.895528,2.924623,0
0.900503,2.924623,0
0.905477,2.924623,0
0.910452,2.924623,0
0.915427,2.924623,0
0.920402,2.924623,0
0.925377,2.924623,0
0.930352,2.924623,0
0.935327,2.924623,0
0.940302,2.924623,0
0.945276,2.924623,0
